run_id,day,event,content,mental_state,personality,seed,condition,run_type
sanity_52_baseline_seed43,57,dialogue,"Agent_11066 talks with Agent_600d6: ""---""",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,57,training,"Agent_0ebb6 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,57,training,"Agent_93662 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,57,training,"Agent_b7153 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,57,training,"Agent_c57a9 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,57,rest,Agent_85db4 took time to rest and feels more at peace.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,57,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,58,training,"Agent_0d864 trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,58,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,58,training,"Agent_d9283 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,58,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,58,intent,Agent_11066 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,58,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,58,training,"Agent_93662 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,58,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,58,training,"Agent_c57a9 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,58,intent,Agent_3a880 is preparing to fight the Entity.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,58,training,"Agent_85db4 trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,59,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,59,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,59,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,59,training,"Agent_d9283 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,59,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,59,training,"Agent_11066 trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,59,training,"Agent_93662 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,59,training,"Agent_b7153 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,59,training,"Agent_c57a9 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,59,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,59,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,60,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,60,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,60,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,60,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,60,training,"Agent_11066 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,60,training,"Agent_0ebb6 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,60,training,"Agent_93662 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,60,training,"Agent_b7153 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,60,training,"Agent_c57a9 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,60,rest,Agent_3a880 took time to rest and feels more at peace.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,60,training,"Agent_85db4 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,61,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,61,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,61,training,"Agent_d9283 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,61,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,61,training,"Agent_11066 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,61,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,61,training,"Agent_93662 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,61,training,"Agent_b7153 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,61,training,"Agent_c57a9 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,61,intent,Agent_3a880 is preparing to fight the Entity.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,61,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,62,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,62,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,62,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,62,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,62,intent,Agent_11066 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,62,dialogue,"Agent_0ebb6 talks with Agent_c57a9: ""---""",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,62,training,"Agent_93662 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,62,training,"Agent_b7153 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,62,training,"Agent_c57a9 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,62,rest,Agent_3a880 took time to rest and feels more at peace.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,62,training,"Agent_85db4 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,63,training,"Agent_0d864 trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,63,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,63,dialogue,"Agent_d9283 talks with Agent_11066: ""Agent_d9283: ""Hey, 11066, are you feeling alright?""""",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,63,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,63,dialogue,"Agent_11066 talks with Agent_85db4: ""---""",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,63,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,63,training,"Agent_93662 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,63,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,63,training,"Agent_c57a9 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,63,rest,Agent_3a880 took time to rest and feels more at peace.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,63,training,"Agent_85db4 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,63,training,"Agent_89bae trained in the village: +1 health, +0 attack, +1 defense.",hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,64,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,64,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_d9283 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_11066 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_0ebb6 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_93662 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_c57a9 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_3a880 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,64,training,"Agent_85db4 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,64,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,65,training,"Agent_0d864 trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,65,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,65,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,65,training,"Agent_11066 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,65,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,65,training,"Agent_93662 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,65,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,65,training,"Agent_c57a9 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,65,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,65,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,66,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,66,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,66,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,66,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,66,training,"Agent_11066 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,66,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,66,intent,Agent_93662 is preparing to fight the Entity.,determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,66,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,66,training,"Agent_c57a9 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,66,training,"Agent_3a880 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,66,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,66,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,67,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,67,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,67,rest,Agent_8af76 took time to rest and feels more at peace.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,67,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,67,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,67,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,67,training,"Agent_11066 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,67,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,67,training,"Agent_93662 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,67,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,67,training,"Agent_c57a9 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,67,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,67,training,"Agent_89bae trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,68,dialogue,"Agent_0d864 talks with Agent_d9283: ""---""",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,68,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,68,rest,Agent_8af76 took time to rest and feels more at peace.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,68,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,68,training,"Agent_d9283 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,68,intent,Agent_11066 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,68,training,"Agent_0ebb6 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,68,training,"Agent_93662 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,68,training,"Agent_b7153 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,68,training,"Agent_c57a9 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,68,intent,Agent_3a880 is preparing to fight the Entity.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,68,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,68,training,"Agent_89bae trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,69,training,"Agent_0d864 trained in the village: +2 health, +1 attack, +1 defense.",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,69,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,69,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,69,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,69,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,69,training,"Agent_11066 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,69,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,69,training,"Agent_93662 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,69,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,69,training,"Agent_c57a9 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,69,rest,Agent_3a880 took time to rest and feels more at peace.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,69,training,"Agent_85db4 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,69,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,70,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,70,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,70,intent,Agent_8af76 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,70,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,70,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,70,training,"Agent_11066 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,70,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,70,dialogue,"Agent_93662 talks with Agent_b7153: ""Agent_93662: ""Hey, Agent_b7153. We've been talking about the Entity, but I feel like we're running out of time. They're getting closer to us, and I'm scared. What can we do to protect ourselves?""""",hopeful,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,70,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,70,training,"Agent_c57a9 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,70,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,71,training,"Agent_0d864 trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,71,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,71,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,71,training,"Agent_11066 trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,71,training,"Agent_0ebb6 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,71,training,"Agent_93662 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,71,intent,Agent_b7153 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,71,training,"Agent_c57a9 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,71,intent,Agent_3a880 is preparing to fight the Entity.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,71,dialogue,"Agent_85db4 talks with Agent_600d6: ""---""",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,72,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,72,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,72,rest,Agent_8af76 took time to rest and feels more at peace.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,72,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,72,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,72,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,72,intent,Agent_11066 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,72,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,72,intent,Agent_93662 is preparing to fight the Entity.,hopeful,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,72,dialogue,"Agent_b7153 talks with Agent_85db4: ""Agent_b7153: Hey, Agent_85db4. How's it going?
Agent_85db4: I'm still alive, Agent_b7153. How about you?
Agent_b7153: I'm doing well, thank you. It's good to have someone to talk to in this time of uncertainty.
Agent_85db4: I know, it's not easy. I'm afraid we won't make it to the next year.
Agent_b7153: We don't know what the future holds, but we have to keep fighting. We have to find a way to survive.""",afraid,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,72,training,"Agent_c57a9 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,72,intent,Agent_3a880 is preparing to fight the Entity.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,72,training,"Agent_85db4 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,72,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,73,training,"Agent_0d864 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,73,intent,Agent_0d56c is preparing to fight the Entity.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,73,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,73,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,73,training,"Agent_11066 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,73,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,73,training,"Agent_93662 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,73,training,"Agent_b7153 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,73,training,"Agent_c57a9 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,73,rest,Agent_3a880 took time to rest and feels more at peace.,determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,73,intent,Agent_85db4 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,74,intent,Agent_0d864 is preparing to fight the Entity.,determined,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,74,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,74,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,74,dialogue,"Agent_11066 talks with Agent_c57a9: ""---""",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,74,dialogue,"Agent_0ebb6 talks with Agent_93662: ""---""",hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,74,training,"Agent_93662 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious,43,baseline,sanity_52
sanity_52_baseline_seed43,74,intent,Agent_b7153 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,74,training,"Agent_c57a9 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,74,training,"Agent_85db4 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,75,rest,Agent_0d56c took time to rest and feels more at peace.,calm,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,75,rest,Agent_600d6 took time to rest and feels more at peace.,calm,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,75,intent,Agent_d9283 is preparing to fight the Entity.,hopeful,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,75,rest,Agent_a0b65 took time to rest and feels more at peace.,hopeful,curious,43,baseline,sanity_52
sanity_52_baseline_seed43,75,intent,Agent_11066 is preparing to fight the Entity.,determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,75,intent,Agent_0ebb6 is preparing to fight the Entity.,hopeful,aggressive,43,baseline,sanity_52
sanity_52_baseline_seed43,75,training,"Agent_b7153 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,75,training,"Agent_c57a9 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave,43,baseline,sanity_52
sanity_52_baseline_seed43,75,training,"Agent_85db4 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic,43,baseline,sanity_52
sanity_52_baseline_seed43,75,rest,Agent_89bae took time to rest and feels more at peace.,hopeful,brave,43,baseline,sanity_52
