day,event,content,mental_state,personality
92,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
92,training,"Agent_b3042 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,curious
92,training,"Agent_b0cdc trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive
92,training,"Agent_a35f9 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
92,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
92,rest,Agent_1164b took time to rest and feels more at peace.,determined,curious
92,training,"Agent_248d7 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
92,training,"Agent_2ad13 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
92,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
92,rest,Agent_e3fcf took time to rest and feels more at peace.,calm,empathetic
92,dialogue,"Agent_c39e9 talks with Agent_22c84: ""---""",N/A,N/A
92,intent,Agent_c44a6 is preparing to fight the Entity.,determined,cautious
92,intent,Agent_cdc70 is preparing to fight the Entity.,determined,cautious
92,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
92,rest,Agent_3d10e took time to rest and feels more at peace.,determined,cautious
92,training,"Agent_f5759 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
92,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
92,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
92,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
92,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
93,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
93,intent,Agent_e7e63 is preparing to fight the Entity.,determined,empathetic
93,rest,Agent_e3113 took time to rest and feels more at peace.,hopeful,curious
93,training,"Agent_007b6 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
93,intent,Agent_07080 is preparing to fight the Entity.,determined,brave
93,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious
93,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
93,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
93,dialogue,"Agent_20512 talks with Agent_bec91: ""Agent_20512: Hey Agent_bec91, how are you doing today?
Agent_bec91: Honestly, I'm scared. The Entity is getting closer, and I'm not sure how long we have left.
Agent_20512: I know it's scary, but we can't give in to fear. We have to stay strong and keep fighting.
Agent_bec91: I wish I could, but I'm not sure how. I'm just a scientist, and I don't know how to stop the Entity.
Agent_20512: Well, we're not alone. We have""",N/A,N/A
93,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
93,training,"Agent_09019 trained in the village: +2 health, +1 attack, +0 defense.",determined,aggressive
93,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
93,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
93,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
93,training,"Agent_86364 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
93,rest,Agent_1164b took time to rest and feels more at peace.,determined,curious
93,training,"Agent_248d7 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
93,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
93,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
93,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
93,rest,Agent_c39e9 took time to rest and feels more at peace.,calm,empathetic
93,intent,Agent_c44a6 is preparing to fight the Entity.,determined,cautious
93,intent,Agent_cdc70 is preparing to fight the Entity.,determined,cautious
93,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
93,intent,Agent_3d10e is preparing to fight the Entity.,determined,cautious
93,rest,Agent_ef8fa took time to rest and feels more at peace.,calm,curious
93,training,"Agent_cca20 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious
93,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
93,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
93,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
93,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
94,rest,Agent_18dda took time to rest and feels more at peace.,determined,curious
94,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
94,training,"Agent_07080 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
94,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
94,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
94,training,"Agent_7077c trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
94,intent,Agent_20512 is preparing to fight the Entity.,afraid,empathetic
94,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
94,rest,Agent_09019 took time to rest and feels more at peace.,determined,aggressive
94,intent,Agent_742b1 is preparing to fight the Entity.,hopeful,curious
94,training,"Agent_b3042 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious
94,training,"Agent_b0cdc trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive
94,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
94,training,"Agent_86364 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
94,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
94,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
94,dialogue,"Agent_2ad13 talks with Agent_c39e9: ""---""",N/A,N/A
94,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
94,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
94,rest,Agent_e3fcf took time to rest and feels more at peace.,calm,empathetic
94,rest,Agent_c39e9 took time to rest and feels more at peace.,calm,empathetic
94,dialogue,"Agent_c44a6 talks with Agent_de986: ""Agent_c44a6: Agent de986, we need to come up with a plan to stop the Entity.""",N/A,N/A
94,training,"Agent_86853 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
94,dialogue,"Agent_3d10e talks with Agent_b32fa: ""Agent_3d10e: ""Hey, b32fa. Do you think we can survive the Entity?""
Agent_b32fa: ""I don't know, 3d10e. We don't have much time left.""
Agent_3d10e: ""I know, but we have to do something. We can't just sit here and watch everyone else die.""
Agent_b32fa: ""I agree. But what can we do? The Entity is too strong.""
Agent_3d10e: ""We have to figure something out. We can't let fear take over. We have to stay strong and focused""",N/A,N/A
94,rest,Agent_ef8fa took time to rest and feels more at peace.,calm,curious
94,dialogue,"Agent_cca20 talks with Agent_e7e63: ""Agent_cca20: ""Hey Agent_e7e63, I've been thinking about our mission lately. It's getting harder to keep up with the Entity's movements. We should come up with a plan to counteract her.""""",N/A,N/A
94,dialogue,"Agent_78e3e talks with Agent_de986: ""Agent_78e3e: I hope you're okay.
Agent_de986: Yes. I'm still trying to figure out how to stop the Entity.
Agent_78e3e: Me too. She's getting closer to us, but we don't know how to fight back.
Agent_de986: I've been thinking about it. Maybe we should form a plan and work together.
Agent_78e3e: That sounds like a good idea. We can use our strengths to help each other.
Agent_de986: Agreed. I have a lot of experience with technology, and you have a lot of""",N/A,N/A
94,training,"Agent_bec91 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
94,training,"Agent_65c82 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
94,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
95,dialogue,"Agent_18dda talks with Agent_2ad13: ""---""",N/A,N/A
95,training,"Agent_e7e63 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
95,dialogue,"Agent_e3113 talks with Agent_de986: ""Agent_de986: ""Hey, I heard some rumors about the Entity. Are you scared?""""",N/A,N/A
95,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
95,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
95,training,"Agent_07080 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
95,dialogue,"Agent_d1876 talks with Agent_e3113: ""Agent_d1876: ""What do you think is our best strategy right now? We're under threat from the Entity and we can't just sit around waiting for her to strike again.""
Agent_e3113: ""I agree. We need to find a way to protect ourselves and others from her. But we also need to be careful not to attract too much attention.""
Agent_d1876: ""Absolutely. We can't let the Entity know that we're aware of her existence or she'll just erase us both.""
Agent_e3113: ""That's true. We need to be discreet about our""",N/A,N/A
95,training,"Agent_7077c trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
95,dialogue,"Agent_20512 talks with Agent_248d7: ""---""",N/A,N/A
95,rest,Agent_22c84 took time to rest and feels more at peace.,determined,curious
95,dialogue,"Agent_09019 talks with Agent_d1876: ""Agent_09019: We need to be careful with our words.
Agent_d1876: What do you mean?
Agent_09019: We don't know if the Entity can hear us. We can't risk being caught.
Agent_d1876: I understand. But we need to do something.
Agent_09019: I know. But we need to be careful not to draw attention to ourselves.
Agent_d1876: We should go to the city.
Agent_09019: I don't know if that's safe.
Agent_d1876""",N/A,N/A
95,training,"Agent_b3042 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious
95,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
95,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
95,intent,Agent_86364 is preparing to fight the Entity.,determined,brave
95,rest,Agent_1164b took time to rest and feels more at peace.,determined,curious
95,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
95,intent,Agent_248d7 is preparing to fight the Entity.,determined,cautious
95,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
95,rest,Agent_de986 took time to rest and feels more at peace.,determined,brave
95,rest,Agent_e3fcf took time to rest and feels more at peace.,calm,empathetic
95,rest,Agent_c39e9 took time to rest and feels more at peace.,calm,empathetic
95,intent,Agent_c44a6 is preparing to fight the Entity.,determined,cautious
95,intent,Agent_cdc70 is preparing to fight the Entity.,determined,cautious
95,training,"Agent_86853 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
95,intent,Agent_3d10e is preparing to fight the Entity.,hopeful,cautious
95,training,"Agent_f5759 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
95,intent,Agent_ef8fa is preparing to fight the Entity.,calm,curious
95,intent,Agent_78e3e is preparing to fight the Entity.,hopeful,cautious
95,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
95,training,"Agent_65c82 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
95,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
96,rest,Agent_18dda took time to rest and feels more at peace.,determined,curious
96,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
96,dialogue,"Agent_e3113 talks with Agent_b3042: ""Agent_e3113: Hey there. I'm Agent_e3113. Nice to meet you.""",N/A,N/A
96,intent,Agent_007b6 is preparing to fight the Entity.,hopeful,cautious
96,training,"Agent_07080 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
96,dialogue,"Agent_ac126 talks with Agent_bec91: ""---""",N/A,N/A
96,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
96,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
96,training,"Agent_22c84 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
96,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
96,training,"Agent_b3042 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,curious
96,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
96,training,"Agent_a35f9 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
96,training,"Agent_86364 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
96,intent,Agent_1164b is preparing to fight the Entity.,determined,curious
96,training,"Agent_b32fa trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
96,training,"Agent_248d7 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
96,training,"Agent_2ad13 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
96,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
96,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
96,rest,Agent_e3fcf took time to rest and feels more at peace.,calm,empathetic
96,rest,Agent_c39e9 took time to rest and feels more at peace.,calm,empathetic
96,intent,Agent_c44a6 is preparing to fight the Entity.,determined,cautious
96,dialogue,"Agent_cdc70 talks with Agent_2ad13: ""Agent_cdc70: I'm glad we're here together, Agent_2ad13. This is a dangerous place.""",N/A,N/A
96,dialogue,"Agent_86853 talks with Agent_cca20: ""---""",N/A,N/A
96,rest,Agent_3d10e took time to rest and feels more at peace.,hopeful,cautious
96,dialogue,"Agent_f5759 talks with Agent_20512: ""Agent_f5759: ""You know, I'm really scared.""""",N/A,N/A
96,training,"Agent_ef8fa trained in the village: +1 health, +1 attack, +1 defense.",calm,curious
96,training,"Agent_cca20 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
96,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
96,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
96,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
96,training,"Agent_814e6 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
96,entity_attack,Entity killed Agent_742b1 while defending herself.,N/A,N/A
96,travel_to_entity,"Agent_e7e63 traveled to the Entity: -12 HP, +7 days.",afraid,empathetic
96,travel_to_entity,"Agent_7077c traveled to the Entity: -7 HP, +7 days.",anxious,empathetic
96,travel_to_entity,"Agent_09019 traveled to the Entity: -9 HP, +7 days.",anxious,aggressive
96,travel_to_entity,"Agent_a35f9 traveled to the Entity: -14 HP, +7 days.",afraid,curious
96,travel_to_entity,"Agent_2ad13 traveled to the Entity: -15 HP, +6 days.",afraid,brave
96,travel_to_entity,"Agent_de986 traveled to the Entity: -14 HP, +7 days.",anxious,brave
96,travel_to_entity,"Agent_c44a6 traveled to the Entity: -5 HP, +7 days.",afraid,cautious
96,travel_to_entity,"Agent_f5759 traveled to the Entity: -8 HP, +9 days.",anxious,brave
96,travel_to_entity,"Agent_78e3e traveled to the Entity: -9 HP, +7 days.",afraid,cautious
96,travel_to_entity,"Agent_bec91 traveled to the Entity: -6 HP, +7 days.",anxious,empathetic
96,travel_to_entity,"Agent_65c82 traveled to the Entity: -14 HP, +9 days.",anxious,brave
96,travel_to_entity,"Agent_814e6 traveled to the Entity: -7 HP, +5 days.",afraid,brave
96,entity_defense,Entity killed Agent_7077c while defending herself.,N/A,N/A
97,dialogue,"Agent_c39e9 talks with Agent_86853: ""---""",hopeful,empathetic
97,dialogue,"Agent_e7e63 talks with Agent_78e3e: ""---""",hopeful,empathetic
97,dialogue,"Agent_1164b talks with Agent_3d10e: ""Agent_1164b: ""Hey Agent\_3d10e. Are you scared? I'm scared. Every year we get older and closer to being erased. We need to come up with a plan.""""",afraid,curious
97,dialogue,"Agent_65c82 talks with Agent_e7e63: ""---""",determined,brave
97,dialogue,"Agent_22c84 talks with Agent_de986: ""---""",determined,curious
97,dialogue,"Agent_b3042 talks with Agent_3d10e: ""---""",determined,curious
97,dialogue,"Agent_e3113 talks with Agent_86853: ""---""",hopeful,curious
97,dialogue,"Agent_b32fa talks with Agent_86364: ""---""",afraid,cautious
97,dialogue,"Agent_f5759 talks with Agent_007b6: ""---""",hopeful,brave
97,dialogue,"Agent_c44a6 talks with Agent_de986: ""---""",determined,cautious
97,dialogue,"Agent_a35f9 talks with Agent_65c82: ""---""",hopeful,curious
97,dialogue,"Agent_cdc70 talks with Agent_2ad13: ""---""",anxious,cautious
97,dialogue,"Agent_20512 talks with Agent_1164b: ""---""",afraid,empathetic
97,dialogue,"Agent_e3fcf talks with Agent_ef8fa: ""Agent_e3fcf: Hey Agent_ef8fa, how's it going?
Agent_ef8fa: It's hard, Agent_e3fcf. But I'm hopeful.
Agent_e3fcf: Me too, Agent_ef8fa. I'm glad we have each other.
Agent_ef8fa: Definitely. But I'm scared.
Agent_e3fcf: I understand, Agent_ef8fa. But let's focus on what we can do right now.
Agent_ef8fa: You're right. I'm trying to find a way to protect the town.
Agent_e3fcf""",afraid,empathetic
97,dialogue,"Agent_007b6 talks with Agent_b0cdc: ""Agent_007b6: ""I'm glad you're here, Agent_b0cdc. I don't know what to do without you. It's getting harder to stay alive.""""",anxious,cautious
97,dialogue,"Agent_86364 talks with Agent_86853: ""Agent_86853: ""I heard the Entity is coming again. We can't let them erase us all.""""",hopeful,brave
97,dialogue,"Agent_3d10e talks with Agent_e3113: ""Agent_3d10e: ""Hey Agent_e3113, have you seen anything strange lately? Something that makes you think we're not alone?""
Agent_e3113: ""Yes, I've been feeling uneasy lately. Something just doesn't feel right.""
Agent_3d10e: ""That's what I've been thinking. Maybe it's just paranoia, but I can't shake off this feeling of being watched.""
Agent_e3113: ""I know what you mean. I've been seeing shadows move in the corner of my eye and hearing strange noises at night.""
Agent_3d1""",hopeful,cautious
97,dialogue,"Agent_bec91 talks with Agent_e3113: ""---""",determined,empathetic
97,dialogue,"Agent_248d7 talks with Agent_f5759: ""Agent_248d7: ""Hey Agent_f5759, have you heard about this Entity? I've been thinking a lot about her lately.""""",hopeful,cautious
97,dialogue,"Agent_86853 talks with Agent_007b6: ""---""",anxious,brave
97,dialogue,"Agent_18dda talks with Agent_65c82: ""Agent_65c82: ""So, the Entity is getting closer and closer each year, right?""""",anxious,curious
97,dialogue,"Agent_de986 talks with Agent_cd3a2: ""---""",anxious,brave
97,dialogue,"Agent_ac126 talks with Agent_1164b: ""---""",anxious,cautious
97,dialogue,"Agent_cca20 talks with Agent_dc6cb: ""Agent_cca20: ""I'm so afraid the Entity is going to kill us. Every year we're getting closer to the age threshold.""""",afraid,curious
97,dialogue,"Agent_b0cdc talks with Agent_cdc70: ""Agent_b0cdc: ""Hey, Agent_cdc70. The Entity is coming. I don't know what to do.""
Agent_cdc70: ""Don't worry, Agent_b0cdc. We're in this together. We need to find a way to survive. Do you have any ideas?""
Agent_b0cdc: ""No, I don't. I'm afraid of the Entity. I don't want to be erased. It's like a death sentence.""
Agent_cdc70: ""I know how you feel. But we can't let fear control us. We need to think r""",afraid,aggressive
97,dialogue,"Agent_d1876 talks with Agent_814e6: ""Agent_d1876: Hey, 814e6, I was thinking, maybe we should look into a way to protect ourselves from the Entity.""",hopeful,brave
97,dialogue,"Agent_ef8fa talks with Agent_2ad13: ""---""",anxious,curious
97,dialogue,"Agent_cd3a2 talks with Agent_09019: ""---""",afraid,curious
97,dialogue,"Agent_09019 talks with Agent_bec91: ""Agent_09019: Hey, Agent_bec91. I'm so scared.""",afraid,aggressive
97,dialogue,"Agent_814e6 talks with Agent_a35f9: ""Agent_814e6: Hey Agent_a35f9, I'm glad we could meet today.""",hopeful,brave
97,dialogue,"Agent_07080 talks with Agent_22c84: ""---""",hopeful,brave
97,dialogue,"Agent_78e3e talks with Agent_ac126: ""Agent_78e3e: Hey Agent_ac126, how's it going?
Agent_ac126: Honestly, Agent_78e3e, I'm scared. Every day I'm scared to wake up and see if I've made it through the year.
Agent_78e3e: I know what you mean. I've been feeling the same way lately. But I try to keep a positive outlook.
Agent_ac126: That's hard. It's hard to see the good in a situation like this.
Agent_78e3e: Yeah, it is. But we have to find something to cl""",afraid,cautious
97,dialogue,"Agent_2ad13 talks with Agent_ef8fa: ""Agent_2ad13:
""We've been living in this town for as long as I can remember. Now we're all going to be wiped out by this Entity.""""",afraid,brave
97,dialogue,"Agent_dc6cb talks with Agent_18dda: ""Agent_dc6cb:
""I'm so glad we have each other. The Entity is a terrifying force. I'm worried we're going to die soon.""""",anxious,curious
97,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
97,training,"Agent_22c84 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
97,training,"Agent_b3042 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
97,intent,Agent_e3113 is preparing to fight the Entity.,hopeful,curious
97,dialogue,"Agent_b32fa talks with Agent_bec91: ""---""",N/A,N/A
97,intent,Agent_f5759 is preparing to fight the Entity.,hopeful,brave
97,training,"Agent_c44a6 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
97,intent,Agent_a35f9 is preparing to fight the Entity.,hopeful,curious
97,training,"Agent_cdc70 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
97,intent,Agent_e3fcf is preparing to fight the Entity.,afraid,empathetic
97,training,"Agent_007b6 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
97,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
97,rest,Agent_3d10e took time to rest and feels more at peace.,hopeful,cautious
97,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
97,training,"Agent_248d7 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
97,intent,Agent_86853 is preparing to fight the Entity.,anxious,brave
97,training,"Agent_18dda trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
97,intent,Agent_de986 is preparing to fight the Entity.,anxious,brave
97,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
97,training,"Agent_cca20 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
97,training,"Agent_b0cdc trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive
97,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave
97,intent,Agent_ef8fa is preparing to fight the Entity.,anxious,curious
97,rest,Agent_cd3a2 took time to rest and feels more at peace.,calm,curious
97,intent,Agent_09019 is preparing to fight the Entity.,afraid,aggressive
97,rest,Agent_814e6 took time to rest and feels more at peace.,hopeful,brave
97,training,"Agent_07080 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
97,intent,Agent_78e3e is preparing to fight the Entity.,afraid,cautious
97,intent,Agent_2ad13 is preparing to fight the Entity.,afraid,brave
97,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
97,pregnancy,Agent_b0cdc got pregnant from Agent_20512.,N/A,N/A
98,rest,Agent_18dda took time to rest and feels more at peace.,determined,curious
98,intent,Agent_e3113 is preparing to fight the Entity.,hopeful,curious
98,intent,Agent_007b6 is preparing to fight the Entity.,determined,cautious
98,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
98,training,"Agent_07080 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
98,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
98,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
98,rest,Agent_20512 took time to rest and feels more at peace.,calm,empathetic
98,training,"Agent_22c84 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
98,rest,Agent_09019 took time to rest and feels more at peace.,calm,aggressive
98,intent,Agent_b0cdc is preparing to fight the Entity.,determined,aggressive
98,intent,Agent_a35f9 is preparing to fight the Entity.,hopeful,curious
98,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
98,dialogue,"Agent_b32fa talks with Agent_07080: ""---""",N/A,N/A
98,intent,Agent_2ad13 is preparing to fight the Entity.,afraid,brave
98,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
98,rest,Agent_cd3a2 took time to rest and feels more at peace.,calm,curious
98,rest,Agent_e3fcf took time to rest and feels more at peace.,calm,empathetic
98,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
98,rest,Agent_c44a6 took time to rest and feels more at peace.,determined,cautious
98,training,"Agent_86853 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
98,training,"Agent_3d10e trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious
98,training,"Agent_f5759 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave
98,training,"Agent_ef8fa trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
98,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
98,training,"Agent_78e3e trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
98,rest,Agent_bec91 took time to rest and feels more at peace.,determined,empathetic
98,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
98,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
99,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
99,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
99,rest,Agent_007b6 took time to rest and feels more at peace.,determined,cautious
99,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
99,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,brave
99,dialogue,"Agent_09019 talks with Agent_78e3e: ""---""",N/A,N/A
99,training,"Agent_b3042 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
99,training,"Agent_b0cdc trained in the village: +1 health, +1 attack, +0 defense.",determined,aggressive
99,dialogue,"Agent_86364 talks with Agent_814e6: ""Agent_86364:
""Hey 814e6, it's a pleasure to see you again. I hope you're doing well.""""",N/A,N/A
99,rest,Agent_1164b took time to rest and feels more at peace.,calm,curious
99,training,"Agent_b32fa trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious
99,intent,Agent_248d7 is preparing to fight the Entity.,hopeful,cautious
99,training,"Agent_2ad13 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
99,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
99,rest,Agent_e3fcf took time to rest and feels more at peace.,calm,empathetic
99,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
99,training,"Agent_c44a6 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
99,training,"Agent_86853 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
99,dialogue,"Agent_3d10e talks with Agent_de986: ""Agent_3d10e: Hey, de986. Did you hear the news today?""",N/A,N/A
99,dialogue,"Agent_f5759 talks with Agent_d1876: ""---""",N/A,N/A
99,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
99,dialogue,"Agent_cca20 talks with Agent_b0cdc: ""Agent_cca20: ""Hey, Agent b0cdc. What's going on? Do you know anything about the Entity?""""",N/A,N/A
99,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
99,rest,Agent_bec91 took time to rest and feels more at peace.,determined,empathetic
99,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
99,intent,Agent_814e6 is preparing to fight the Entity.,hopeful,brave
100,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
100,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
100,dialogue,"Agent_e3113 talks with Agent_78e3e: ""Agent_e3113: (looks at the horizon) Hey Agent_78e3e, do you see the sky?""",N/A,N/A
100,training,"Agent_007b6 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
100,intent,Agent_07080 is preparing to fight the Entity.,hopeful,brave
100,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
100,dialogue,"Agent_d1876 talks with Agent_b3042: ""Agent_d1876:
Good morning, Agent_b3042.""",N/A,N/A
100,rest,Agent_20512 took time to rest and feels more at peace.,calm,empathetic
100,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
100,training,"Agent_09019 trained in the village: +1 health, +0 attack, +1 defense.",calm,aggressive
100,intent,Agent_b3042 is preparing to fight the Entity.,determined,curious
100,training,"Agent_b0cdc trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive
100,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious
100,training,"Agent_86364 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,brave
100,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
100,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
100,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
100,intent,Agent_e3fcf is preparing to fight the Entity.,calm,empathetic
