day,event,content,mental_state,personality
303,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
303,training,"Agent_da3ff trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
303,training,"Agent_7077c trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
303,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
303,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
303,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
303,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
303,training,"Agent_86364 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
303,training,"Agent_b32fa trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
303,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
303,rest,Agent_9953f took time to rest and feels more at peace.,determined,brave
303,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
303,rest,Agent_de986 took time to rest and feels more at peace.,hopeful,brave
303,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
303,training,"Agent_c39e9 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic
303,training,"Agent_cdc70 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
303,training,"Agent_86853 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
303,training,"Agent_3d10e trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
303,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
303,training,"Agent_cca20 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,curious
303,intent,Agent_ba26e is preparing to fight the Entity.,hopeful,cautious
303,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
303,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
303,training,"Agent_56048 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
304,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
304,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
304,intent,Agent_e3113 is preparing to fight the Entity.,determined,curious
304,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
304,intent,Agent_07080 is preparing to fight the Entity.,determined,brave
304,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
304,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
304,training,"Agent_fcca1 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
304,training,"Agent_7077c trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
304,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
304,intent,Agent_09019 is preparing to fight the Entity.,determined,aggressive
304,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
304,rest,Agent_a35f9 took time to rest and feels more at peace.,determined,curious
304,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
304,training,"Agent_86364 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
304,intent,Agent_1164b is preparing to fight the Entity.,hopeful,curious
304,training,"Agent_b32fa trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
304,training,"Agent_9e158 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
304,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
304,training,"Agent_de986 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,brave
304,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
304,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
304,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
304,training,"Agent_3d10e trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
304,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
304,training,"Agent_cca20 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious
304,training,"Agent_ba26e trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious
304,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
304,intent,Agent_5f8a9 is preparing to fight the Entity.,determined,curious
304,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
304,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
304,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
304,training,"Agent_814e6 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
305,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
305,training,"Agent_e3113 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
305,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
305,training,"Agent_07080 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
305,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
305,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
305,training,"Agent_fcca1 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
305,training,"Agent_da3ff trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
305,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
305,training,"Agent_20512 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic
305,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
305,intent,Agent_09019 is preparing to fight the Entity.,determined,aggressive
305,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
305,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
305,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
305,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
305,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
305,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +0 defense.",determined,empathetic
305,intent,Agent_de986 is preparing to fight the Entity.,hopeful,brave
305,training,"Agent_e957d trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
305,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
305,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
305,training,"Agent_cdc70 trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
305,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
305,training,"Agent_3d10e trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious
305,intent,Agent_f5759 is preparing to fight the Entity.,hopeful,brave
305,intent,Agent_cca20 is preparing to fight the Entity.,hopeful,curious
305,training,"Agent_ba26e trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
305,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
305,rest,Agent_5f8a9 took time to rest and feels more at peace.,determined,curious
305,training,"Agent_bec91 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
305,training,"Agent_65c82 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
305,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
305,training,"Agent_814e6 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
306,training,"Agent_18dda trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
306,training,"Agent_e3113 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
306,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
306,rest,Agent_07080 took time to rest and feels more at peace.,determined,brave
306,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
306,dialogue,"Agent_d1876 talks with Agent_bec91: ""Agent_d1876: ""Hello, Agent_bec91. The town is in danger. The Entity is coming for us.""""",N/A,N/A
306,training,"Agent_fcca1 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
306,training,"Agent_da3ff trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
306,rest,Agent_7077c took time to rest and feels more at peace.,determined,empathetic
306,training,"Agent_22c84 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
306,rest,Agent_a35f9 took time to rest and feels more at peace.,determined,curious
306,training,"Agent_6f7e7 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
306,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
306,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
306,training,"Agent_b32fa trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
306,training,"Agent_9e158 trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
306,training,"Agent_2ad13 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
306,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
306,rest,Agent_e957d took time to rest and feels more at peace.,determined,cautious
306,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
306,intent,Agent_cdc70 is preparing to fight the Entity.,determined,cautious
306,training,"Agent_86853 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
306,intent,Agent_ba26e is preparing to fight the Entity.,hopeful,cautious
306,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
306,intent,Agent_5f8a9 is preparing to fight the Entity.,determined,curious
306,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
306,training,"Agent_65c82 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
306,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
306,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
307,training,"Agent_18dda trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
307,intent,Agent_e3113 is preparing to fight the Entity.,determined,curious
307,rest,Agent_007b6 took time to rest and feels more at peace.,hopeful,cautious
307,intent,Agent_07080 is preparing to fight the Entity.,determined,brave
307,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
307,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
307,training,"Agent_fcca1 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
307,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
307,training,"Agent_22c84 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
307,intent,Agent_09019 is preparing to fight the Entity.,determined,aggressive
307,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
307,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
307,training,"Agent_86364 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
307,training,"Agent_9953f trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
307,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
307,rest,Agent_e957d took time to rest and feels more at peace.,determined,cautious
307,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
307,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
307,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
307,rest,Agent_3d10e took time to rest and feels more at peace.,hopeful,cautious
307,training,"Agent_ef8fa trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
307,intent,Agent_cca20 is preparing to fight the Entity.,hopeful,curious
307,intent,Agent_ba26e is preparing to fight the Entity.,hopeful,cautious
307,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
307,intent,Agent_5f8a9 is preparing to fight the Entity.,determined,curious
307,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
307,training,"Agent_65c82 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
307,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
307,training,"Agent_814e6 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
308,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
308,training,"Agent_e7e63 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic
308,intent,Agent_e3113 is preparing to fight the Entity.,determined,curious
308,rest,Agent_007b6 took time to rest and feels more at peace.,hopeful,cautious
308,intent,Agent_07080 is preparing to fight the Entity.,determined,brave
308,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
308,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
308,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
308,rest,Agent_da3ff took time to rest and feels more at peace.,determined,empathetic
308,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
308,intent,Agent_20512 is preparing to fight the Entity.,determined,empathetic
308,training,"Agent_22c84 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
308,intent,Agent_09019 is preparing to fight the Entity.,determined,aggressive
308,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
308,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
308,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
308,training,"Agent_b32fa trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
308,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
308,training,"Agent_9953f trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
308,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
308,training,"Agent_de986 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
308,training,"Agent_e3fcf trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic
308,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
308,training,"Agent_86853 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
308,intent,Agent_3d10e is preparing to fight the Entity.,hopeful,cautious
308,rest,Agent_ef8fa took time to rest and feels more at peace.,determined,curious
308,rest,Agent_cca20 took time to rest and feels more at peace.,hopeful,curious
308,intent,Agent_ba26e is preparing to fight the Entity.,hopeful,cautious
308,training,"Agent_78e3e trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
308,training,"Agent_5f8a9 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
308,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
308,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
308,training,"Agent_56048 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
308,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
309,training,"Agent_18dda trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
309,intent,Agent_e7e63 is preparing to fight the Entity.,determined,empathetic
309,intent,Agent_e3113 is preparing to fight the Entity.,determined,curious
309,intent,Agent_dc6cb is preparing to fight the Entity.,calm,curious
309,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
309,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
309,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
309,training,"Agent_da3ff trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic
309,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
309,intent,Agent_20512 is preparing to fight the Entity.,determined,empathetic
309,rest,Agent_22c84 took time to rest and feels more at peace.,determined,curious
309,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
309,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
309,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
309,training,"Agent_9e158 trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic
309,training,"Agent_2ad13 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
309,training,"Agent_de986 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,brave
309,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
309,training,"Agent_e3fcf trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
309,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
309,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
309,intent,Agent_3d10e is preparing to fight the Entity.,hopeful,cautious
309,training,"Agent_f5759 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
309,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
309,training,"Agent_ba26e trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
309,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
309,rest,Agent_5f8a9 took time to rest and feels more at peace.,determined,curious
309,training,"Agent_bec91 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
309,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
309,intent,Agent_56048 is preparing to fight the Entity.,determined,curious
309,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
310,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
310,training,"Agent_007b6 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious
310,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
310,intent,Agent_07080 is preparing to fight the Entity.,determined,brave
310,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
310,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
310,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
310,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
310,rest,Agent_20512 took time to rest and feels more at peace.,determined,empathetic
310,intent,Agent_22c84 is preparing to fight the Entity.,determined,curious
310,intent,Agent_09019 is preparing to fight the Entity.,determined,aggressive
310,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
310,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
310,training,"Agent_86364 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,brave
310,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
310,rest,Agent_b32fa took time to rest and feels more at peace.,determined,cautious
310,intent,Agent_9e158 is preparing to fight the Entity.,determined,empathetic
310,intent,Agent_9953f is preparing to fight the Entity.,determined,brave
310,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
310,intent,Agent_de986 is preparing to fight the Entity.,hopeful,brave
310,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
310,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
310,rest,Agent_cdc70 took time to rest and feels more at peace.,determined,cautious
310,training,"Agent_86853 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
310,training,"Agent_3d10e trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
310,rest,Agent_f5759 took time to rest and feels more at peace.,hopeful,brave
310,rest,Agent_cca20 took time to rest and feels more at peace.,hopeful,curious
310,training,"Agent_ba26e trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
310,training,"Agent_78e3e trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
310,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
310,rest,Agent_65c82 took time to rest and feels more at peace.,determined,brave
310,training,"Agent_56048 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
311,intent,Agent_18dda is preparing to fight the Entity.,determined,curious
311,training,"Agent_e7e63 trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
311,training,"Agent_e3113 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
311,rest,Agent_007b6 took time to rest and feels more at peace.,hopeful,cautious
311,training,"Agent_07080 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
311,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
311,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
311,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
311,rest,Agent_da3ff took time to rest and feels more at peace.,determined,empathetic
311,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
311,training,"Agent_22c84 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
311,rest,Agent_742b1 took time to rest and feels more at peace.,hopeful,curious
311,training,"Agent_a35f9 trained in the village: +1 health, +0 attack, +1 defense.",determined,curious
311,dialogue,"Agent_6f7e7 talks with Agent_ba26e: ""---""",N/A,N/A
311,intent,Agent_86364 is preparing to fight the Entity.,hopeful,brave
311,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
311,training,"Agent_9e158 trained in the village: +2 health, +1 attack, +0 defense.",determined,empathetic
311,intent,Agent_2ad13 is preparing to fight the Entity.,determined,brave
311,rest,Agent_de986 took time to rest and feels more at peace.,hopeful,brave
311,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
311,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
311,training,"Agent_cdc70 trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
311,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
311,rest,Agent_3d10e took time to rest and feels more at peace.,hopeful,cautious
311,intent,Agent_cca20 is preparing to fight the Entity.,hopeful,curious
311,training,"Agent_ba26e trained in the village: +1 health, +1 attack, +1 defense.",hopeful,cautious
311,training,"Agent_78e3e trained in the village: +1 health, +0 attack, +1 defense.",determined,cautious
311,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
311,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
311,training,"Agent_56048 trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
311,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
312,training,"Agent_e7e63 trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
312,rest,Agent_e3113 took time to rest and feels more at peace.,determined,curious
312,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
312,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
312,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
312,intent,Agent_fcca1 is preparing to fight the Entity.,determined,curious
312,intent,Agent_da3ff is preparing to fight the Entity.,determined,empathetic
312,intent,Agent_7077c is preparing to fight the Entity.,determined,empathetic
312,intent,Agent_20512 is preparing to fight the Entity.,determined,empathetic
312,training,"Agent_22c84 trained in the village: +2 health, +0 attack, +1 defense.",determined,curious
312,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
312,intent,Agent_6f7e7 is preparing to fight the Entity.,determined,brave
312,training,"Agent_86364 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
312,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
312,training,"Agent_9953f trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
312,training,"Agent_2ad13 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
312,intent,Agent_de986 is preparing to fight the Entity.,hopeful,brave
312,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
312,training,"Agent_e3fcf trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
312,rest,Agent_c39e9 took time to rest and feels more at peace.,hopeful,empathetic
312,rest,Agent_cdc70 took time to rest and feels more at peace.,determined,cautious
312,intent,Agent_86853 is preparing to fight the Entity.,determined,brave
312,rest,Agent_3d10e took time to rest and feels more at peace.,hopeful,cautious
312,rest,Agent_ef8fa took time to rest and feels more at peace.,determined,curious
312,intent,Agent_ba26e is preparing to fight the Entity.,hopeful,cautious
312,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
312,intent,Agent_bec91 is preparing to fight the Entity.,determined,empathetic
312,intent,Agent_65c82 is preparing to fight the Entity.,determined,brave
312,training,"Agent_56048 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
312,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
312,entity_attack,Entity killed Agent_fcca1 while defending herself.,N/A,N/A
312,travel_to_entity,"Agent_007b6 traveled to the Entity: -11 HP, +9 days.",afraid,cautious
312,travel_to_entity,"Agent_07080 traveled to the Entity: -10 HP, +7 days.",afraid,brave
312,travel_to_entity,"Agent_7077c traveled to the Entity: -5 HP, +8 days.",anxious,empathetic
312,travel_to_entity,"Agent_a35f9 traveled to the Entity: -6 HP, +10 days.",anxious,curious
312,travel_to_entity,"Agent_9e158 traveled to the Entity: -7 HP, +7 days.",anxious,empathetic
312,travel_to_entity,"Agent_2ad13 traveled to the Entity: -5 HP, +5 days.",afraid,brave
312,travel_to_entity,"Agent_de986 traveled to the Entity: -8 HP, +9 days.",afraid,brave
312,travel_to_entity,"Agent_86853 traveled to the Entity: -5 HP, +7 days.",anxious,brave
312,travel_to_entity,"Agent_ba26e traveled to the Entity: -15 HP, +5 days.",anxious,cautious
312,travel_to_entity,"Agent_78e3e traveled to the Entity: -6 HP, +6 days.",anxious,cautious
312,travel_to_entity,"Agent_bec91 traveled to the Entity: -12 HP, +5 days.",afraid,empathetic
312,travel_to_entity,"Agent_814e6 traveled to the Entity: -14 HP, +6 days.",anxious,brave
312,entity_defense,Entity killed Agent_2ad13 while defending herself.,N/A,N/A
313,dialogue,"Agent_de986 talks with Agent_56048: ""---""",afraid,brave
313,dialogue,"Agent_ef8fa talks with Agent_e3fcf: ""---""",afraid,curious
313,dialogue,"Agent_18dda talks with Agent_c39e9: ""---""",afraid,curious
313,dialogue,"Agent_bec91 talks with Agent_18dda: ""Agent_bec91: ""I'm feeling so anxious about the Entity. I've never experienced anything like this before.""""",anxious,empathetic
313,dialogue,"Agent_e3113 talks with Agent_742b1: ""---""",anxious,curious
313,dialogue,"Agent_c39e9 talks with Agent_e3113: ""Agent_c39e9: ""I don't know how much longer we can go on like this. The Entity is getting closer every year. We should find a way to stop her.""""",afraid,empathetic
313,dialogue,"Agent_ba26e talks with Agent_ac126: ""---""",afraid,cautious
313,dialogue,"Agent_09019 talks with Agent_dc6cb: ""Agent_09019: Hey Agent_dc6cb, hope you're doing well. I'm not sure if I should be optimistic or scared.""",afraid,aggressive
313,dialogue,"Agent_7077c talks with Agent_9953f: ""Agent_7077c: ""Oh my god, Agent_9953f! Have you seen the Entity? I'm so scared for us. I can't imagine living in this fear every day. We should come up with a plan of action.""""",afraid,empathetic
313,dialogue,"Agent_22c84 talks with Agent_ac126: ""Agent_22c84: I can't believe it's already the 50th year of the Entity. It's terrifying.""",afraid,curious
313,dialogue,"Agent_1164b talks with Agent_814e6: ""---""",anxious,curious
313,dialogue,"Agent_86853 talks with Agent_86364: ""---""",anxious,brave
313,dialogue,"Agent_cca20 talks with Agent_9e158: ""---""",anxious,curious
313,dialogue,"Agent_f5759 talks with Agent_ac126: ""---""",anxious,brave
313,dialogue,"Agent_dc6cb talks with Agent_5f8a9: ""Agent_dc6cb: ""Hey, Agent_5f8a9. How are you doing?""""",afraid,curious
313,dialogue,"Agent_3d10e talks with Agent_18dda: ""Agent_3d10e: Hey Agent 18dda. I see you're not looking too well.""",anxious,cautious
313,dialogue,"Agent_d1876 talks with Agent_07080: ""---""",anxious,brave
313,dialogue,"Agent_e3fcf talks with Agent_bec91: ""---""",determined,empathetic
313,dialogue,"Agent_cdc70 talks with Agent_e3113: ""Agent_cdc70: ""Hey, Agent_e3113. Have you seen anything unusual lately?""""",anxious,cautious
313,dialogue,"Agent_65c82 talks with Agent_e957d: ""---""",hopeful,brave
313,dialogue,"Agent_5f8a9 talks with Agent_e957d: ""Agent_5f8a9: I can't help but worry about the Entity. We are getting closer and closer to our 100th birthday.
Agent_e957d: I understand. But we can't let fear control us. We need to focus on our daily lives and hope for a better future.
Agent_5f8a9: You're right. But it's hard not to think about it all the time.
Agent_e957d: We all have those thoughts. But we can't let them consume us. We need to stay strong and keep fighting.
Agent_5f8a9: I know. But what if""",hopeful,curious
313,dialogue,"Agent_e7e63 talks with Agent_09019: ""---""",determined,empathetic
313,dialogue,"Agent_007b6 talks with Agent_86364: ""---""",anxious,cautious
313,dialogue,"Agent_ac126 talks with Agent_86364: ""Agent_ac126:
""I can't sleep. I'm always on edge now. I'm scared of what's to come.""""",afraid,cautious
313,dialogue,"Agent_78e3e talks with Agent_5f8a9: ""---""",hopeful,cautious
