day,event,content,mental_state,personality
444,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
444,training,"Agent_c39e9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
444,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
444,intent,Agent_f5759 is preparing to fight the Entity.,determined,brave
444,training,"Agent_ef8fa trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
444,intent,Agent_19c44 is preparing to fight the Entity.,hopeful,empathetic
444,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
444,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
445,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
445,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
445,rest,Agent_007b6 took time to rest and feels more at peace.,determined,cautious
445,training,"Agent_ac126 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious
445,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
445,training,"Agent_fcca1 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,curious
445,intent,Agent_7077c is preparing to fight the Entity.,hopeful,empathetic
445,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
445,intent,Agent_09019 is preparing to fight the Entity.,hopeful,aggressive
445,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
445,intent,Agent_b0cdc is preparing to fight the Entity.,hopeful,aggressive
445,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
445,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
445,rest,Agent_b32fa took time to rest and feels more at peace.,hopeful,cautious
445,intent,Agent_248d7 is preparing to fight the Entity.,hopeful,cautious
445,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
445,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
445,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
445,rest,Agent_e957d took time to rest and feels more at peace.,determined,cautious
445,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
445,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
445,training,"Agent_c39e9 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
445,training,"Agent_86853 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
445,rest,Agent_f5759 took time to rest and feels more at peace.,determined,brave
445,rest,Agent_ef8fa took time to rest and feels more at peace.,determined,curious
445,training,"Agent_19c44 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
445,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
445,intent,Agent_5f8a9 is preparing to fight the Entity.,hopeful,curious
445,rest,Agent_814e6 took time to rest and feels more at peace.,determined,brave
446,training,"Agent_c73dd trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
446,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
446,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
446,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
446,training,"Agent_7077c trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
446,training,"Agent_b3042 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,curious
446,rest,Agent_b0cdc took time to rest and feels more at peace.,hopeful,aggressive
446,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +1 defense.",determined,curious
446,training,"Agent_6f7e7 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
446,intent,Agent_248d7 is preparing to fight the Entity.,hopeful,cautious
446,training,"Agent_9e158 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
446,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
446,training,"Agent_9f46d trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive
446,training,"Agent_e3fcf trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
446,training,"Agent_c39e9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
446,training,"Agent_86853 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
446,intent,Agent_f5759 is preparing to fight the Entity.,determined,brave
446,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
446,training,"Agent_19c44 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
446,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
446,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
446,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
446,rest,Agent_814e6 took time to rest and feels more at peace.,determined,brave
447,training,"Agent_c73dd trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
447,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
447,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
447,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
447,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
447,training,"Agent_7077c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
447,intent,Agent_09019 is preparing to fight the Entity.,hopeful,aggressive
447,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
447,intent,Agent_b0cdc is preparing to fight the Entity.,hopeful,aggressive
447,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
447,rest,Agent_6f7e7 took time to rest and feels more at peace.,determined,brave
447,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
447,training,"Agent_248d7 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious
447,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
447,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
447,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
447,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
447,training,"Agent_9f46d trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive
447,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +1 defense.",determined,empathetic
447,training,"Agent_c39e9 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
447,training,"Agent_86853 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
447,training,"Agent_f5759 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
447,rest,Agent_ef8fa took time to rest and feels more at peace.,determined,curious
447,training,"Agent_cca20 trained in the village: +1 health, +1 attack, +1 defense.",determined,curious
447,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
447,training,"Agent_bec91 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
447,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
448,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
448,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
448,training,"Agent_007b6 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
448,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
448,intent,Agent_ac126 is preparing to fight the Entity.,hopeful,cautious
448,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
448,training,"Agent_7077c trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
448,training,"Agent_20512 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
448,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
448,training,"Agent_b0cdc trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive
448,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
448,training,"Agent_6f7e7 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
448,rest,Agent_b32fa took time to rest and feels more at peace.,hopeful,cautious
448,training,"Agent_248d7 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
448,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
448,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
448,rest,Agent_de986 took time to rest and feels more at peace.,determined,brave
448,training,"Agent_e957d trained in the village: +2 health, +0 attack, +1 defense.",determined,cautious
448,training,"Agent_9f46d trained in the village: +1 health, +1 attack, +1 defense.",determined,aggressive
448,training,"Agent_e3fcf trained in the village: +1 health, +0 attack, +0 defense.",determined,empathetic
448,training,"Agent_c39e9 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic
448,rest,Agent_86853 took time to rest and feels more at peace.,hopeful,brave
448,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
448,intent,Agent_19c44 is preparing to fight the Entity.,hopeful,empathetic
448,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
448,training,"Agent_5f8a9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
448,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
448,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
449,training,"Agent_c73dd trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
449,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
449,training,"Agent_007b6 trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
449,training,"Agent_ac126 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious
449,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
449,rest,Agent_fcca1 took time to rest and feels more at peace.,hopeful,curious
449,training,"Agent_7077c trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
449,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
449,training,"Agent_09019 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,aggressive
449,training,"Agent_b3042 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,curious
449,training,"Agent_b0cdc trained in the village: +2 health, +0 attack, +1 defense.",hopeful,aggressive
449,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
449,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
449,training,"Agent_b32fa trained in the village: +1 health, +1 attack, +0 defense.",hopeful,cautious
449,training,"Agent_9e158 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic
449,training,"Agent_2ad13 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,brave
449,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
449,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
449,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
449,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
449,training,"Agent_c39e9 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic
449,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
449,training,"Agent_ef8fa trained in the village: +1 health, +0 attack, +0 defense.",determined,curious
449,training,"Agent_19c44 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
449,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
449,intent,Agent_5f8a9 is preparing to fight the Entity.,hopeful,curious
449,training,"Agent_bec91 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
449,rest,Agent_814e6 took time to rest and feels more at peace.,determined,brave
450,training,"Agent_c73dd trained in the village: +2 health, +0 attack, +0 defense.",determined,cautious
450,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
450,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
450,intent,Agent_ac126 is preparing to fight the Entity.,hopeful,cautious
450,intent,Agent_d1876 is preparing to fight the Entity.,determined,brave
450,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
450,training,"Agent_7077c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
450,rest,Agent_20512 took time to rest and feels more at peace.,hopeful,empathetic
450,training,"Agent_b0cdc trained in the village: +1 health, +0 attack, +1 defense.",hopeful,aggressive
450,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
450,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
450,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
450,intent,Agent_248d7 is preparing to fight the Entity.,hopeful,cautious
450,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
450,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
450,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
450,training,"Agent_9f46d trained in the village: +1 health, +0 attack, +1 defense.",determined,aggressive
450,training,"Agent_e3fcf trained in the village: +2 health, +1 attack, +1 defense.",determined,empathetic
450,training,"Agent_c39e9 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,empathetic
450,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
450,rest,Agent_ef8fa took time to rest and feels more at peace.,determined,curious
450,training,"Agent_cca20 trained in the village: +2 health, +0 attack, +0 defense.",determined,curious
450,rest,Agent_19c44 took time to rest and feels more at peace.,hopeful,empathetic
450,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
450,training,"Agent_bec91 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic
451,training,"Agent_c73dd trained in the village: +1 health, +0 attack, +0 defense.",determined,cautious
451,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
451,training,"Agent_007b6 trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
451,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
451,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
451,training,"Agent_d1876 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
451,training,"Agent_fcca1 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,curious
451,rest,Agent_7077c took time to rest and feels more at peace.,hopeful,empathetic
451,rest,Agent_20512 took time to rest and feels more at peace.,hopeful,empathetic
451,training,"Agent_09019 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,aggressive
451,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
451,intent,Agent_b0cdc is preparing to fight the Entity.,hopeful,aggressive
451,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
451,rest,Agent_b32fa took time to rest and feels more at peace.,hopeful,cautious
451,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
451,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
451,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
451,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
451,training,"Agent_c39e9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
451,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
451,rest,Agent_f5759 took time to rest and feels more at peace.,determined,brave
451,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
451,intent,Agent_19c44 is preparing to fight the Entity.,hopeful,empathetic
451,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
451,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
451,training,"Agent_814e6 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
452,training,"Agent_c73dd trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
452,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,empathetic
452,rest,Agent_007b6 took time to rest and feels more at peace.,determined,cautious
452,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
452,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious
452,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
452,rest,Agent_fcca1 took time to rest and feels more at peace.,hopeful,curious
452,intent,Agent_7077c is preparing to fight the Entity.,hopeful,empathetic
452,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
452,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
452,training,"Agent_b0cdc trained in the village: +1 health, +1 attack, +1 defense.",hopeful,aggressive
452,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
452,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
452,training,"Agent_248d7 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
452,training,"Agent_9e158 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
452,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
452,training,"Agent_de986 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
452,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
452,training,"Agent_9f46d trained in the village: +1 health, +0 attack, +0 defense.",determined,aggressive
452,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
452,training,"Agent_c39e9 trained in the village: +2 health, +1 attack, +0 defense.",hopeful,empathetic
452,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
452,training,"Agent_f5759 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
452,intent,Agent_19c44 is preparing to fight the Entity.,hopeful,empathetic
452,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
452,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
452,training,"Agent_814e6 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
453,training,"Agent_c73dd trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
453,training,"Agent_e7e63 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
453,intent,Agent_007b6 is preparing to fight the Entity.,determined,cautious
453,intent,Agent_ac126 is preparing to fight the Entity.,hopeful,cautious
453,training,"Agent_d1876 trained in the village: +2 health, +0 attack, +1 defense.",determined,brave
453,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
453,intent,Agent_7077c is preparing to fight the Entity.,hopeful,empathetic
453,rest,Agent_20512 took time to rest and feels more at peace.,hopeful,empathetic
453,training,"Agent_b3042 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
453,training,"Agent_b0cdc trained in the village: +1 health, +0 attack, +1 defense.",hopeful,aggressive
453,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
453,intent,Agent_6f7e7 is preparing to fight the Entity.,determined,brave
453,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
453,training,"Agent_248d7 trained in the village: +1 health, +0 attack, +0 defense.",hopeful,cautious
453,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
453,training,"Agent_2ad13 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,brave
453,training,"Agent_de986 trained in the village: +2 health, +1 attack, +0 defense.",determined,brave
453,intent,Agent_e957d is preparing to fight the Entity.,determined,cautious
453,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
453,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
453,rest,Agent_e3fcf took time to rest and feels more at peace.,determined,empathetic
453,training,"Agent_c39e9 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
453,training,"Agent_86853 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
453,intent,Agent_f5759 is preparing to fight the Entity.,determined,brave
453,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
453,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
453,training,"Agent_19c44 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
453,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
453,rest,Agent_bec91 took time to rest and feels more at peace.,hopeful,empathetic
453,training,"Agent_814e6 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
454,training,"Agent_c73dd trained in the village: +1 health, +1 attack, +0 defense.",determined,cautious
454,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
454,intent,Agent_007b6 is preparing to fight the Entity.,determined,cautious
454,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious
454,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
454,training,"Agent_fcca1 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,curious
454,training,"Agent_7077c trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
454,training,"Agent_09019 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive
454,intent,Agent_b0cdc is preparing to fight the Entity.,hopeful,aggressive
454,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
454,training,"Agent_6f7e7 trained in the village: +1 health, +1 attack, +0 defense.",determined,brave
454,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
454,training,"Agent_b32fa trained in the village: +2 health, +1 attack, +0 defense.",hopeful,cautious
454,intent,Agent_248d7 is preparing to fight the Entity.,hopeful,cautious
454,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
454,training,"Agent_2ad13 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,brave
454,training,"Agent_e957d trained in the village: +1 health, +1 attack, +1 defense.",determined,cautious
454,training,"Agent_9f46d trained in the village: +2 health, +0 attack, +1 defense.",determined,aggressive
454,intent,Agent_cd3a2 is preparing to fight the Entity.,hopeful,curious
454,training,"Agent_e3fcf trained in the village: +1 health, +1 attack, +0 defense.",determined,empathetic
454,training,"Agent_c39e9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
454,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
454,intent,Agent_f5759 is preparing to fight the Entity.,determined,brave
454,rest,Agent_ef8fa took time to rest and feels more at peace.,determined,curious
454,training,"Agent_cca20 trained in the village: +1 health, +1 attack, +0 defense.",determined,curious
454,training,"Agent_19c44 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
454,rest,Agent_78e3e took time to rest and feels more at peace.,determined,cautious
454,intent,Agent_bec91 is preparing to fight the Entity.,hopeful,empathetic
454,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
455,training,"Agent_c73dd trained in the village: +2 health, +1 attack, +1 defense.",determined,cautious
455,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
455,intent,Agent_007b6 is preparing to fight the Entity.,determined,cautious
455,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,cautious
455,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
455,training,"Agent_fcca1 trained in the village: +1 health, +1 attack, +1 defense.",hopeful,curious
455,rest,Agent_7077c took time to rest and feels more at peace.,hopeful,empathetic
455,intent,Agent_20512 is preparing to fight the Entity.,hopeful,empathetic
455,training,"Agent_b3042 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,curious
455,training,"Agent_b0cdc trained in the village: +1 health, +0 attack, +1 defense.",hopeful,aggressive
455,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
455,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
455,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
455,training,"Agent_9e158 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
455,training,"Agent_2ad13 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,brave
455,intent,Agent_de986 is preparing to fight the Entity.,determined,brave
455,training,"Agent_9f46d trained in the village: +2 health, +0 attack, +0 defense.",determined,aggressive
455,intent,Agent_cd3a2 is preparing to fight the Entity.,hopeful,curious
455,training,"Agent_e3fcf trained in the village: +2 health, +0 attack, +1 defense.",determined,empathetic
455,training,"Agent_c39e9 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
455,training,"Agent_86853 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,brave
455,training,"Agent_f5759 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
455,intent,Agent_ef8fa is preparing to fight the Entity.,determined,curious
455,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
455,training,"Agent_19c44 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
455,intent,Agent_78e3e is preparing to fight the Entity.,determined,cautious
455,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
455,training,"Agent_bec91 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic
455,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
456,rest,Agent_c73dd took time to rest and feels more at peace.,determined,cautious
456,training,"Agent_e7e63 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
456,training,"Agent_dc6cb trained in the village: +1 health, +1 attack, +1 defense.",calm,curious
456,training,"Agent_ac126 trained in the village: +2 health, +0 attack, +1 defense.",hopeful,cautious
456,training,"Agent_d1876 trained in the village: +1 health, +1 attack, +1 defense.",determined,brave
456,rest,Agent_7077c took time to rest and feels more at peace.,hopeful,empathetic
456,training,"Agent_20512 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,empathetic
456,training,"Agent_09019 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,aggressive
456,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
456,rest,Agent_b0cdc took time to rest and feels more at peace.,hopeful,aggressive
456,intent,Agent_a35f9 is preparing to fight the Entity.,determined,curious
456,training,"Agent_6f7e7 trained in the village: +1 health, +0 attack, +1 defense.",determined,brave
456,intent,Agent_b32fa is preparing to fight the Entity.,hopeful,cautious
456,training,"Agent_9e158 trained in the village: +1 health, +1 attack, +0 defense.",hopeful,empathetic
456,training,"Agent_de986 trained in the village: +2 health, +1 attack, +1 defense.",determined,brave
456,intent,Agent_9f46d is preparing to fight the Entity.,determined,aggressive
456,rest,Agent_cd3a2 took time to rest and feels more at peace.,hopeful,curious
456,training,"Agent_e3fcf trained in the village: +1 health, +0 attack, +1 defense.",determined,empathetic
456,training,"Agent_c39e9 trained in the village: +2 health, +0 attack, +0 defense.",hopeful,empathetic
456,intent,Agent_86853 is preparing to fight the Entity.,hopeful,brave
456,training,"Agent_f5759 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
456,intent,Agent_cca20 is preparing to fight the Entity.,determined,curious
456,training,"Agent_78e3e trained in the village: +2 health, +1 attack, +0 defense.",determined,cautious
456,rest,Agent_5f8a9 took time to rest and feels more at peace.,hopeful,curious
456,training,"Agent_bec91 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,empathetic
456,intent,Agent_814e6 is preparing to fight the Entity.,determined,brave
457,intent,Agent_c73dd is preparing to fight the Entity.,determined,cautious
457,intent,Agent_e7e63 is preparing to fight the Entity.,hopeful,empathetic
457,rest,Agent_dc6cb took time to rest and feels more at peace.,calm,curious
457,training,"Agent_ac126 trained in the village: +1 health, +0 attack, +1 defense.",hopeful,cautious
457,training,"Agent_d1876 trained in the village: +1 health, +0 attack, +0 defense.",determined,brave
457,intent,Agent_fcca1 is preparing to fight the Entity.,hopeful,curious
457,training,"Agent_7077c trained in the village: +2 health, +0 attack, +1 defense.",hopeful,empathetic
457,rest,Agent_20512 took time to rest and feels more at peace.,hopeful,empathetic
457,rest,Agent_09019 took time to rest and feels more at peace.,hopeful,aggressive
457,intent,Agent_b3042 is preparing to fight the Entity.,hopeful,curious
457,intent,Agent_b0cdc is preparing to fight the Entity.,hopeful,aggressive
457,training,"Agent_a35f9 trained in the village: +2 health, +1 attack, +0 defense.",determined,curious
457,training,"Agent_6f7e7 trained in the village: +2 health, +0 attack, +0 defense.",determined,brave
457,rest,Agent_1164b took time to rest and feels more at peace.,hopeful,curious
457,training,"Agent_248d7 trained in the village: +2 health, +1 attack, +1 defense.",hopeful,cautious
457,intent,Agent_9e158 is preparing to fight the Entity.,hopeful,empathetic
457,intent,Agent_2ad13 is preparing to fight the Entity.,hopeful,brave
